Entity,Code,Year,Coal,Gas,Oil
Pakistan,PAK,1999,24.38811,169.505,216.0137781
Pakistan,PAK,2000,23.58564,179.525,223.0822306
Pakistan,PAK,2001,24.48115,189.545,218.7218683
Pakistan,PAK,2002,27.4468,205.4935,213.1959994
Pakistan,PAK,2003,34.86541491,255.5038026,189.2390703
Pakistan,PAK,2004,38.94702179,306.7659484,191.3568178
Pakistan,PAK,2005,43.30651646,326.1018864,181.8946618
Pakistan,PAK,2006,46.15293134,333.1947844,208.9376072
Pakistan,PAK,2007,63.16526596,338.002553,227.3156695
Pakistan,PAK,2008,69.65792533,346.0761096,230.7096293
Pakistan,PAK,2009,57.2870294,347.0166906,246.1711492
Pakistan,PAK,2010,53.8307395,353.4839533,243.8800812
Pakistan,PAK,2011,46.40007503,353.3964684,245.5317912
Pakistan,PAK,2012,47.04858697,365.9723057,237.9318868
Pakistan,PAK,2013,37.27480889,355.8572865,260.8117817
Pakistan,PAK,2014,54.99290266,349.8668945,269.7263416
Pakistan,PAK,2015,54.09944724,365.341804,293.9605131
Pakistan,PAK,2016,62.11844805,386.5067224,328.8485823
Pakistan,PAK,2017,82.55528526,407.395837,339.4932681
Pakistan,PAK,2018,134.8449868,435.7942967,283.0539864
Peru,PER,1965,0.419706499,3.6575,44.65205387
Peru,PER,1966,0.529402516,3.821125,55.96207705
Peru,PER,1967,0.596174004,3.570875,56.40428467
Peru,PER,1968,0.591404612,3.975125,56.62619281
Peru,PER,1969,0.996802935,4.052125,55.8081748
Peru,PER,1970,1.011111111,3.975125,58.60400288
Peru,PER,1971,1.418055556,4.745125,58.00903361
Peru,PER,1972,1.534166667,4.56225,49.65222278
Peru,PER,1973,1.754722222,4.466,58.80330083
Peru,PER,1974,1.871111111,4.60075,69.75121917
Peru,PER,1975,1.9525,5.67875,70.61723333
Peru,PER,1976,1.510833333,6.16,71.229675
Peru,PER,1977,1.731666667,6.1166875,70.993175
Peru,PER,1978,1.476111111,6.391,70.09366333
Peru,PER,1979,1.568888889,5.90975,73.09165083
Peru,PER,1980,1.650555556,6.3525,78.75217917
Peru,PER,1981,1.673611111,7.29575,80.3867225
Peru,PER,1982,1.894444444,7.6566875,78.38442
Peru,PER,1983,1.603888889,5.0435,69.14194972
Peru,PER,1984,1.278611111,6.8145,71.3975375
Peru,PER,1985,1.394722222,5.313,69.94287083
Peru,PER,1986,1.894444444,5.6354375,74.52419389
Peru,PER,1987,2.138611111,5.60175,80.32781444
Peru,PER,1988,2.103611111,5.284125,79.096505
Peru,PER,1989,2.336111111,4.4804375,69.94124556
Peru,PER,1990,1.685,4.2879375,69.76482694
Peru,PER,1991,3.265833333,4.02325,64.67723306
Peru,PER,1992,3.196111111,3.628625,67.68972472
Peru,PER,1993,3.358888889,3.821125,70.53644694
Peru,PER,1994,4.1375,3.98475,76.70566972
Peru,PER,1995,4.346666667,3.859625,86.96422556
Peru,PER,1996,4.555833333,3.917375,90.12179333
Peru,PER,1997,4.741944444,2.319625,92.97259056
Peru,PER,1998,5.198611111,3.936625,89.80182167
Peru,PER,1999,4.714722222,3.955875,92.18424444
Peru,PER,2000,7.323888889,3.3254375,89.76613278
Peru,PER,2001,6.645277778,3.56125,84.65760639
Peru,PER,2002,9.1,4.25425,84.13088583
Peru,PER,2003,9.765555556,5.033875,79.50017417
Peru,PER,2004,10.55944444,8.2775,88.12437128
Peru,PER,2005,10.71666667,14.59970121,87.27590338
Peru,PER,2006,9.118055556,17.08644205,83.70499967
Peru,PER,2007,12.03888889,25.7519932,88.14316238
Peru,PER,2008,10.73472222,32.6939014,98.1866908
Peru,PER,2009,9.643888889,33.43665976,101.5735195
Peru,PER,2010,9.457777778,48.577341,105.5689434
Peru,PER,2011,9.511666667,53.51050553,121.9824075
Peru,PER,2012,10.15194444,59.89854348,118.1660792
Peru,PER,2013,10.23861111,58.81962075,124.3248333
Peru,PER,2014,10.11111111,67.44971097,121.9313678
Peru,PER,2015,9.424166667,70.6608455,134.5983501
Peru,PER,2016,11.39,76.05224601,141.385156
Peru,PER,2017,6.761336045,67.43276168,139.5886532
Peru,PER,2018,10.94098202,70.40308284,144.0733418
Philippines,PHL,1965,0.51552301,0,49.68688444
Philippines,PHL,1966,0.48839022,0,54.20696306
Philippines,PHL,1967,0.37985906,0,61.13374861
Philippines,PHL,1968,0.173649856,0,69.81558778
Philippines,PHL,1969,0.227915436,0,74.82238333
Philippines,PHL,1970,0.227915436,0,85.07676333
Philippines,PHL,1971,0.222488878,0,98.73644722
Philippines,PHL,1972,0.21706232,0,96.90226917
Philippines,PHL,1973,0.21706232,0,113.71714
Philippines,PHL,1974,0.303887248,0,106.3191492
Philippines,PHL,1975,0.575215148,0,114.6879861
Philippines,PHL,1976,0.683746308,0,117.8387744
Philippines,PHL,1977,1.687659538,0,128.7130519
Philippines,PHL,1978,1.54656903,0,132.7381972
Philippines,PHL,1979,1.351212942,0,136.9706108
Philippines,PHL,1980,1.6279674,0,128.4443458
Philippines,PHL,1981,2.82181016,0,120.7394306
Philippines,PHL,1982,3.14740364,0,116.18902
Philippines,PHL,1983,5.730445248,0,121.5245917
Philippines,PHL,1984,9.181736136,0,99.47343667
Philippines,PHL,1985,12.98575329,0,88.44076639
Philippines,PHL,1986,10.22906183,0,92.98383639
Philippines,PHL,1987,10.88024879,0,107.9583894
Philippines,PHL,1988,13.77803076,0,116.3828142
Philippines,PHL,1989,10.89110191,0,130.6197389
Philippines,PHL,1990,12.43767094,0,136.5456953
Philippines,PHL,1991,13.96796029,0,132.2926167
Philippines,PHL,1992,13.91912127,0,162.8006119
Philippines,PHL,1993,14.14161015,0,168.0281067
Philippines,PHL,1994,13.62608714,0.052871099,177.4998383
Philippines,PHL,1995,16.43704418,0.050973162,199.82663
Philippines,PHL,1996,22.88922164,0.086220561,208.8752386
Philippines,PHL,1997,28.39717801,0.052328831,224.6952044
Philippines,PHL,1998,28.67393247,0.089203033,226.9813161
Philippines,PHL,1999,33.62837993,0.068596861,215.1578667
Philippines,PHL,2000,46.66297224,0.101946323,198.6089292
Philippines,PHL,2001,47.6506058,1.342383636,197.5103711
Philippines,PHL,2002,41.52402182,16.86588044,187.2439069
